"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"32269183001563136","","","32260796679458816","18758238","2011-02-01 02:49:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @litfreak: I had to explain that, even though everyone's worried, this is the best thing to ever happen to us. #Jan25 #Egypt"
"32269157076566016","","","32260574012243968","18758238","2011-02-01 02:49:01 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @litfreak: Friend called to ask abt #Egypt. She's been following news only on American outlets. Thought what's happening is a bad thi ..."
"32215391505743872","","","","","2011-01-31 23:15:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Should students and teachers be friends on facebook? What are the risks/rewards?"
"32214071092711424","32211829602123776","16417199","","","2011-01-31 23:10:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jlandkev what are you reading? Interested to heat what you and everyone thinks!"
"32213895619805184","32211829602123776","16417199","","","2011-01-31 23:09:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jlandkev with regards to all students? I personally don't have a problem with being in touch outside school."
"32213619231956992","32211829602123776","16417199","","","2011-01-31 23:08:19 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jlandkev a bunch of my soccer kids who are also students added me -- I accepted their requests -- no issues"
"32213409915215872","","","32211829602123776","16417199","2011-01-31 23:07:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jlandkev: Reading about a continuing education debate: ""As a teacher, would you Allow students to be your Facebook friends?"" what's  ..."
"32213382421553153","","","","","2011-01-31 23:07:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm speechless after watching Inside Job // but not surprised $$"
"32192733363838976","","","","","2011-01-31 21:45:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Darn Inside Job is good so far -- I'm going dark for the next few hours"
"32190296620015616","","","","","2011-01-31 21:35:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I am watching ""Inside Job"" tonight in Shelby -- there are two people at the 4:15 show, and one is me!"
"32189051469565953","","","32187143971405824","18178942","2011-01-31 21:30:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AdamBucko: #Obama what happened to your moral courage? Put your #hope into action!"
"32189013041352704","","","32187096055685120","139574523","2011-01-31 21:30:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @markconsulting: Over the past week, Twitter users in Egypt, Yemen & Tunisia have made 529,659 tweets, a 60% hike over avrg activity, ..."
"32188467672780800","","","","","2011-01-31 21:28:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Just Go With It"" seems the same as every Adam Sandler -- strange"
"32187419319078913","","","","","2011-01-31 21:24:13 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Medium popcorn: $7.45 !! (@ Carmike Cinemas) http://4sq.com/gmtCOE"
"31926423849541632","","","31148890199695360","50011708","2011-01-31 04:07:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @margbrennan: Is Aljazeera's 2001 experiencing its CNN ""Live from Baghdad"" moment?"
"31839957807005696","","21000248","","","2011-01-30 22:23:32 +0000","web","@derekhernquist thanks for putting on the conference sire"
"31839549856423937","","","","","2011-01-30 22:21:54 +0000","web","Had lunch and a walk outside with @KRClayto, my parents in town from MI, and some Asheville friends who drove to Shelby -- super nice"
"30969236188831744","","","30965747660365825","66370198","2011-01-28 12:43:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @NourHammoury: a lot of Egyptian policemen removed the uniform and joined the protesters, reports that ministry of interior is collap ..."
"30077616757153792","","","29992269956255744","168663228","2011-01-26 01:40:37 +0000","web","RT @LaurenBohn: Text from 18-year-old protestor I met today in Tahrir: ""Is America watching us?"" #Jan25 #Cairo #Egypt"
"30062599076839424","30062360509030402","64230325","","","2011-01-26 00:40:56 +0000","web","@greglil thank you"
"30062562716426240","","","30062360509030402","64230325","2011-01-26 00:40:48 +0000","web","RT @greglil: @jrosenberg6432 http://www.whitehouse.gov/ !"
"30061391377334273","","","","","2011-01-26 00:36:08 +0000","web","Anybody know of a way to live-stream President Obama's #SOTU speech?"
"28214444815286272","","","","","2011-01-20 22:17:02 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","I just did nothing for 2 minutes. Can you? http://t.co/VfokECn","http://www.donothingfor2minutes.com"
"27933525508362240","","","","","2011-01-20 03:40:46 +0000","web","The Best Daily Deals in Charlotte, NC: $20 Amazon.com Gift Card: http://bit.ly/fZrOg8 via @addthis"
"27019153583906816","","","","","2011-01-17 15:07:22 +0000","web","""Even if I knew that tomorrow the world would go to pieces, I would still plant my apple tree."" -- MLK h/t @ReformedBroker"
"26064509042954241","","","26056225456132097","55038953","2011-01-14 23:53:57 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @paulrauber: World's saddest fish? http://bit.ly/f3fhBlobby"
"26063664079441920","","","26043964620541952","15652153","2011-01-14 23:50:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Dk_Watson: Paleontologist on newly discovered dino: ""It was very cute; you'd want it as a pet."" http://bit.ly/iixT5a"
"25558325429014528","","","24918827250749440","14133912","2011-01-13 14:22:34 +0000","web","RT @ToddSullivan: Mother in law thinks LOL means ""lots of love"" .left message on FB ""sorry to hear ur dad died, he will be missed..LOL""  ..."
"24632263215947776","","","","","2011-01-11 01:02:43 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I subscribed to googlechrome's channel on YouTube. http://www.youtube.com/user/googlechrome?feature=autoshare"
"24624857610190848","24624253915627521","1717291","","","2011-01-11 00:33:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@pkedrosky what is it then?"
"23907627486412800","","","","","2011-01-09 01:03:17 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at La Botana Mexican Restaurant (1547 Hanes Mall Blvd, Winston Salem) http://4sq.com/hYcgQ1"
"23584417456848896","","","","","2011-01-08 03:38:57 +0000","web","I just donated to #Wikipedia. Help keep it free!  #keepitfree http://bit.ly/WPcontrib"
"23173629537681409","23162472328331264","7517052","","","2011-01-07 00:26:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@howardlindzon mazel tov to that /// falafel burrito?"
"23151948412755969","","","","","2011-01-06 23:00:29 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at West First Wood Fired Pizza (101B First Avenue West, Main Street, Hendersonville) http://4sq.com/fbrmQU"
"22638128745414656","","","22501599087697920","19079128","2011-01-05 12:58:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @gordondsmith: Ferris Bueller's Day At School #lessambitiousmovies #lessambitiousfilms"
"22051414528233472","","","","","2011-01-03 22:07:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","First day was great /// good to see friendly faces of staff & kids"
"21911667029843968","","","","","2011-01-03 12:52:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm driving to work and missing those looooooooooooong college vacations"
"21806126479712257","","","","","2011-01-03 05:52:40 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I favorited a YouTube video -- Durkee in Concert http://youtu.be/tv5GqmUjpTE?a"
"21625044408999936","","","","","2011-01-02 17:53:07 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I am preparing to drive back to Shelby - back to school"
"21576462083555329","","","","","2011-01-02 14:40:04 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Breakfast-time with @krclayto (@ Over Easy Cafe) http://4sq.com/h3RhN0"
"21391327241437185","21332546289664000","42208850","","","2011-01-02 02:24:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Posana Dinner was amazing - we said multiple times ""this is the best thing I've ever eaten"" /// thanks"
"21278559947460608","","","","","2011-01-01 18:56:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cold mountains they are here around me, cold water gliding down the stream"
