"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"25653474470","","","","","2010-09-27 03:38:32 +0000","web","I like to use Google Instant!"
"25353296342","","","25351159887","1717291","2010-09-23 23:38:44 +0000","web","RT @pkedrosky: The Onion Poll: 1 In 5 Americans Believe Obama Is A Cactus http://bit.ly/clhocT"
"24289931883","","","","","2010-09-12 14:58:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Soccer of course!"
"24289910099","","","","","2010-09-12 14:58:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I am a referee for Air Force verse Appalachian State this afternoon"
"24289527367","","","","","2010-09-12 14:53:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brad Paisley as well"
"24289292797","","","","","2010-09-12 14:50:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crooked Still in my car"
"24188621772","","","24176717795","5988062","2010-09-11 12:00:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TheEconomist: Going gaga over Tibet: The perils of letting China dictate the terms of the debate http://econ.st/aeKUBC #economist #c ..."
"23858727057","","","","","2010-09-07 22:38:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shelby Golden Lions 4 to Hendersonville 1"
"22824978377","","","22824703938","3108351","2010-09-02 19:44:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WSJ: The offshore oil rig that exploded in the Gulf of Mexico today is still burning http://on.wsj.com/bbZi8I"
"22746367416","","","","","2010-09-01 22:31:45 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Great win for the good guys"
"22746227821","","","","","2010-09-01 22:29:45 +0000","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Shelby high beats AC Reynolds 2-0"
