"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"186226114925047808","186225532025831424","11092692","","","2012-03-31 22:59:00 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@gravesle tru dat"
"186226057081397248","186155101642166272","14230833","","","2012-03-31 22:58:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@boingo Ty for response - no big deal and next time I know who I'm contacting."
"186154606852706304","","","","","2012-03-31 18:14:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","In order to access wi-fi at the Indy airport, you have to buy a Boingo credit. But, to buy a Boingo credit, you must access the wi-fi. #arg"
"186123671952310272","","","","","2012-03-31 16:11:56 +0000","<a href=""http://runkeeper.com"" rel=""nofollow"">RunKeeper</a>","Just completed a 12.05 mi run with @RunKeeper. Check it out! http://t.co/7oOdzraq #RunKeeper","http://rnkpr.com/a1av5mw"
"186086463014830081","","","","","2012-03-31 13:44:04 +0000","<a href=""http://runkeeper.com"" rel=""nofollow"">RunKeeper</a>","Watch my run right now with @RunKeeper Live http://t.co/7oOdzraq #RKLive #RunKeeper","http://rnkpr.com/a1av5mw"
"185912496798965761","185873008576053248","9233562","","","2012-03-31 02:12:47 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@stardiverr yep. Thanks for your support :)"
"185838539651555328","","","","","2012-03-30 21:18:55 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","I'm thankful for a number of things, right now. Good times. #fb"
"185813048798351360","","","185812642571616256","11092692","2012-03-30 19:37:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @gravesle: @jrosenberg6432 bummer! Though, It's awesome to hear that a smart, scientific, female keynote is packing the house! :)"
"185810508883042304","185809905616302081","11092692","","","2012-03-30 19:27:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@gravesle lady came out & said no more room. I listened then started to walk away. Got 20 feet away and door opened and they let 10 more in."
"185810215004946432","185809905616302081","11092692","","","2012-03-30 19:26:22 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@gravesle I have a terrible story -- was one or two people from ballroom when max capacity was reached."
"185809981101191168","","","","","2012-03-30 19:25:26 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Maximum capacity! No Mayim Bailik for me. #nsta12 #fb"
"185809160707907584","","","","","2012-03-30 19:22:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Mayim Bailik (Amy Fara Fowler from Big Bang Theory) in the house #nsta12 #fb"
"185803053402828800","","","","","2012-03-30 18:57:54 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","""Our debate is a healthy debate. It's a job. Ask a scientist if there's a consensus among scientific community, good scientist will say no."""
"185802870824775680","","","","","2012-03-30 18:57:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Yes! Very very interesting. ?@cookp: @jrosenberg6432 you must be in the frankenclimate talk! #NSTA12?"
"185800399280812032","","","","","2012-03-30 18:47:21 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","""Scientists have a hard time with the sea level rise conjecture. Modeling temperature is relatively easy, but predicting ice melt is hard."""
"185799717664473089","","","","","2012-03-30 18:44:39 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Climate change is invariably real. Big Q is what that change entails. #nsta12 #fb"
