"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"252614114436861952","","","252407687323725824","61195390","2012-10-01 03:41:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @TechSmithEDU: Curious about lecture capture? Sign up for our webinar to learn how Seattle Pacific U does it! http://t.co/lgCcU0rs","http://bit.ly/QkUml2"
"252555485713166336","","","","","2012-09-30 23:48:14 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Wondering how bad things can possibly be with Trippel from New Belgium brewery in dingy gas stations. So good."
"252492137994801152","","","","","2012-09-30 19:36:31 +0000","<a href=""http://itunes.apple.com/us/app/spotify/id324684580?mt=8&uo=4"" rel=""nofollow"">Spotify on iOS</a>","#NowPlaying Lover of the Light by Mumford &amp; Sons on #Spotify  http://t.co/PtPXDUU9","http://open.spotify.com/track/6W7bfQ1LD5b3EmeS5iJaKL"
"252490181574291456","","","","","2012-09-30 19:28:44 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","My to-do list is all about people today. I like it like this!"
"252485119196160000","252479006040023040","108593768","","","2012-09-30 19:08:38 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@mcmicha7 woah!"
"252471784706809859","","","252468066766700544","1717291","2012-09-30 18:15:38 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @pkedrosky: ESPN documentary: Broke - Why so many pro athletes are bankrupt so quickly after retirement - http://t.co/k7UzHY4v","http://bit.ly/PDtMEe"
"252414786095161344","","","","","2012-09-30 14:29:09 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Good morning"
"252408558895898625","","","","","2012-09-30 14:04:24 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Brunching (@ T&amp;D Coney Grill) http://t.co/osDYzrmF","http://4sq.com/R4wHGu"
"252165512199536642","252164431247732736","44172440","","","2012-09-29 21:58:37 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ShackKyle ugh. Terrible timing"
"252165278903959552","252164431247732736","44172440","","","2012-09-29 21:57:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@ShackKyle sweet!!!"
"252163662649901056","","","","","2012-09-29 21:51:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","WOOOOOOOO #GO GREEN"
"252146779947155456","","","","","2012-09-29 20:44:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","70!!!?@MSU_Football: Mike Sadler hits a 70-yard punt; returned 6 yards by Jordan Hall to the OSU 11 (7:00 left in second quarter). #MSUOSU?"
"252133069232951296","","","","","2012-09-29 19:49:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Lets go green"
"251848154885021696","","","","","2012-09-29 00:57:34 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Full moon in East Lansing http://t.co/f1EGETzQ","http://twitter.com/jrosenberg6432/status/251848154885021696/photo/1"
"251840231106543617","","","251834421559300096","24164855","2012-09-29 00:26:04 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @nsproull: *Applause MT @diamond83: Michigan State president has strong comments on sociological side of ESPN College GameDay http:// ..."
"251501236950556672","","","","","2012-09-28 01:59:02 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Wait? does that mean ? :) ?@UberFacts: Today's average smartphone has more computing power than the first space shuttle ever produced.?"
"251498838966288385","251494102317817856","15461806","","","2012-09-28 01:49:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@AndreaZellner @gravesle @angie4edtech @colingally +4"
"251488603446853633","","","","","2012-09-28 01:08:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Wondering if a Hangout is as much if there's only one person"
"251487618657841152","","","","","2012-09-28 01:04:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Hangout presently sans-Zellner and therefore sans-Google Effects #fornow @AndreaZellner"
"251486708749717504","","","","","2012-09-28 01:01:18 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Changing date and time preferences in order to make my MacBook announce the time every hour = best thing I've ever done w/ tech"
"251485438940946432","","","","","2012-09-28 00:56:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Hangout time! @angie4edtech @colingally @AndreaZellner"
"251480896237096960","","","","","2012-09-28 00:38:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Read now: ?@Abraham_Rahim: MR University started by Mr. Great Stagnation himself. @tylercowen

http://t.co/vbRTKJqR?","http://goo.gl/UZERJ"
"251473699729981440","","","","","2012-09-28 00:09:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","It?s a big deal! ?@KRClayto: New big bang theory season!?"
"251394022424342529","","","","","2012-09-27 18:53:00 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","New post - Learning about data http://t.co/37PNAY6n","http://shar.es/5XXh8"
"251377378792714242","251339605738139648","15461806","","","2012-09-27 17:46:52 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@AndreaZellner thank you"
"251376370758848512","","","","","2012-09-27 17:42:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Wow, so strange ?@freep: Prosecutor: No charges in assault on MSU student who claimed he was victim of hate crime http://t.co/hA0jVB0J?","http://on.freep.com/Qz74zT"
"251358568035524608","","","","","2012-09-27 16:32:08 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Lunch time http://t.co/pkhXtSaY","http://twitter.com/jrosenberg6432/status/251358568035524608/photo/1"
"251353678412406785","","","","","2012-09-27 16:12:41 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I just unlocked the Back to School badge on @foursquare for checking in back on campus! Time to party! Er, study. http://t.co/ui28a62z","http://4sq.com/VOIDz7"
"251338080823427072","","15461806","","","2012-09-27 15:10:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@AndreaZellner newbie Q - how in the wide world of sports is a behavioral perspective under the ""Cognitive"" banner? http://t.co/WFGw82ZJ","http://www.screencast.com/t/iqitplde"
"251337223784517632","","","","","2012-09-27 15:07:18 +0000","<a href=""http://spotify.com"" rel=""nofollow"">Spotify</a>","? Attaboy ? Chris Thile, Edgar Meyer, Stuart Duncan, Stuart Duncan;Chris Thile;Edgar Meyer;Yo-Yo Ma http://t.co/d7TE3Jhx #Spotify","http://spoti.fi/KvjDve"
"251335762698723328","","","","","2012-09-27 15:01:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Today is the day @willluongo and I @EatAtState ? we're braving the trek over to Brody!"
"251130122575417344","","","","","2012-09-27 01:24:21 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I uploaded a @YouTube video http://t.co/cS2qRzNl Capstone Module 5","http://youtu.be/VaUA94VvhKE?a"
"251081520364781568","","","251081203967475712","153614079","2012-09-26 22:11:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @KRClayto: Hermain Cain is speaking @msu! I know what we""re doing tonight @jrosenberg6432 !"
"250955300511809536","","","","","2012-09-26 13:49:40 +0000","<a href=""http://spotify.com"" rel=""nofollow"">Spotify</a>","? Babel ? Mumford &amp; Sons http://t.co/xCzwCI41 #Spotify","http://spoti.fi/PrisvP"
