"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"153122877477093376","","","","","2011-12-31 14:38:33 +0000","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","New post -  My Ten 2012 Resolutions http://t.co/nNNhNHpw","http://dlvr.it/12xx5h"
"153119452991467520","","","","","2011-12-31 14:24:57 +0000","<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>","One of my toys http://t.co/nkv3D6vZ","http://instagr.am/p/dLr3d/"
"153117558642458624","","","","","2011-12-31 14:17:25 +0000","<a href=""http://runkeeper.com"" rel=""nofollow"">RunKeeper</a>","Just completed a 3.31 mi run with @RunKeeper. Check it out! http://t.co/xHvbLH0X #RunKeeper","http://rnkpr.com/a12bh8y"
"152982604264640512","","","","","2011-12-31 05:21:09 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This can't end well ?@BreakingNews: US seals deal on $3.48 billion sale of missiles to United Arab Emirates - AP http://t.co/mMlxcaFW?","http://nyti.ms/uonI2C"
"152981957138063360","152866045437296641","366932650","","","2011-12-31 05:18:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@draygoldenlion coming back on the 1st - perfect biking here"
"152981769648484352","","","152964875017134080","817386","2011-12-31 05:17:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Techmeme: Dropbox Automator Is Like IFTTT For Dropbox (@sarahintampa / TechCrunch) http://t.co/EtN77e4f http://t.co/aJ0tCLuL","http://tcrn.ch/uXzXwp","http://techme.me/CUFc"
"152921669667794944","","","152921072784773121","14147479","2011-12-31 01:19:01 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @21stprincipal: The 21st Century Principal: Learning from Verizon's Experience: 5 Lessons for School Leaders About Social Media http: ..."
"152921656787083266","152921072784773121","14147479","","","2011-12-31 01:18:58 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@21stprincipal good post"
"152844349393211392","","","","","2011-12-30 20:11:47 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Just posted a 30.35 mi run with @RunKeeper. Check it out! http://t.co/VCCQLyNz #RunKeeper","http://rnkpr.com/a1296lv"
"152790289164156928","","","152778133693673472","9207632","2011-12-30 16:36:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @brainpicker: ""The retweet...a new form of cultural and information currency"" @jennydeluxe (and others) on the most important in 2011 ..."
"152766553773981697","","","","","2011-12-30 15:02:39 +0000","<a href=""http://runkeeper.com"" rel=""nofollow"">RunKeeper</a>","Just completed a 3.41 mi run with @RunKeeper. Check it out! http://t.co/0TtJdXTy #RunKeeper","http://rnkpr.com/a1294oq"
"152592845109342208","","","","","2011-12-30 03:32:23 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","I just bought: 'The Bread Baker's Apprentice: Mastering the Art of Extraordinary Bread' by Peter... via @amazonkindle http://t.co/emx3ARbx","http://www.amazon.com/dp/B004IK8PV4/ref=cm_sw_r_tw_ask_U.HzC.07VFXQA"
"152559550157955073","","","152531415727210497","9233562","2011-12-30 01:20:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @stardiverr: @jrosenberg6432 Thanks.  Downloading photos of my grandsons from DIL's photos to add to my mom's iThing will now be so m ..."
"152529346920329217","152459743703728128","9233562","","","2011-12-29 23:20:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@stardiverr I'm sorry that took so long!"
"152528855675060226","","","","","2011-12-29 23:18:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Here is my post about how to download FB photos with the correct http://t.co/w2M5c6Ac cc @stardiverr","http://joshuarosenberg.me/how-to-download-your-facebook-photos/"
"152463177500721152","","","","","2011-12-29 18:57:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'll fix it and tell you when ?@stardiverr: @jrosenberg6432 Link to photograbber is broken ;(?"
"152448301797617665","","","","","2011-12-29 17:58:02 +0000","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","New post -  How to Download Your Photos From Facebook http://t.co/zuPDbLZD","http://dlvr.it/12hQPX"
"152443521155080192","","","","","2011-12-29 17:39:02 +0000","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","New post -  How to Download Your Facebook Photos http://t.co/nKqOPCeP","http://dlvr.it/12hJF1"
"152418022856994817","","","","","2011-12-29 15:57:43 +0000","<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>","Katie   @ Bonita Springs Beach http://t.co/f5MILfHJ","http://instagr.am/p/coTTb/"
"152029075601506307","","","","","2011-12-28 14:12:10 +0000","<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>","Bike cafe   @ Naples Cyclery http://t.co/ZyL6xfFG","http://instagr.am/p/cWgGy/"
"151694487289212928","","","","","2011-12-27 16:02:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Once I just threw love away, but that fool was yesterday, now my heart is home to stay."""
"151689398193360897","151688552156110848","433474573","","","2011-12-27 15:42:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@StarbucksPatron pardon ?"
"151689343956815872","","","","","2011-12-27 15:42:12 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I use LinkedIn as much as I used MySpace . . . nottalot"
"151688452545585154","","","","","2011-12-27 15:38:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Coffee, biking or Katie coming and Aaron here, I feel excited! #fb"
"151679933557641216","","","","","2011-12-27 15:04:48 +0000","<a href=""http://runkeeper.com"" rel=""nofollow"">RunKeeper</a>","Just posted a 23.80 mi run with @RunKeeper. Check it out! http://t.co/Cc03Xdcu #RunKeeper","http://rnkpr.com/a12275n"
"151444438403657728","","","","","2011-12-26 23:29:02 +0000","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","New post -  A Fishy Success, Part II http://t.co/RM5F5hiJ","http://dlvr.it/12GwPm"
"151371585259970562","","","","","2011-12-26 18:39:32 +0000","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","New post -  Eight things in 2011 ? What did you ship? http://t.co/wXSjw9bg","http://dlvr.it/12Fgt8"
"151359018022076416","","","","","2011-12-26 17:49:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gsistare easy install and good support. Most servers have so many Wordpress peeps they're good with them. Webhostingpad no exception."
"151321435481178114","","","","","2011-12-26 15:20:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@gsistare I use web hosting pad because it's very inexpensive"
"151293785001832448","","","","","2011-12-26 13:30:23 +0000","<a href=""http://ping.fm/"" rel=""nofollow"">Ping.fm</a>","A Fishy Success http://t.co/p0iIPFKV","http://ping.fm/pyBkd"
"151088526958673920","","","","","2011-12-25 23:54:46 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Merry Christmas http://t.co/xHh0rcqo","http://bit.ly/vYiP3F"
"151087082163544064","","","","","2011-12-25 23:49:02 +0000","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","New post -  Merry Christmas http://t.co/7BXVZaGo","http://dlvr.it/1288ZK"
"151077684296953856","","","","","2011-12-25 23:11:41 +0000","<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>","The product of my adventure  @ Bonita Beach http://t.co/DNG7MrIp","http://instagr.am/p/brL27/"
"151021817778282496","150994244750934017","366932650","","","2011-12-25 19:29:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@draygoldenlion @thomaswhitley sweet"
"150712569651404801","","","","","2011-12-24 23:00:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I'm sorry for the last batch of tweets. I am restoring my blog after it was hacked!"
"150688439321366528","","","","","2011-12-24 21:24:58 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","My Top-Ten Posts http://t.co/QQwFJZU6","http://bit.ly/rp244k"
"150688436418920448","","","","","2011-12-24 21:24:57 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Quiz Review: Trending on Twitter, Edublogs Nominations, Flubaroo for Google Docs Forms, and Virtually Educated http://t.co/RD0b1wX9","http://bit.ly/roWyoz"
"150688433369645057","","","","","2011-12-24 21:24:56 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Some Thoughts on Virtually Educated, by the NY Times Gail Collins http://t.co/UZLhdlsg","http://bit.ly/s4L4iG"
"150688430085517315","","","","","2011-12-24 21:24:56 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Trending on Twitter: #pencilchat http://t.co/IC0jUKoS","http://bit.ly/t9uHYe"
"150688427115941888","","","","","2011-12-24 21:24:55 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Flubaroo ? For Grading Google Docs Forms/Quizzes http://t.co/OmNmUEAa","http://bit.ly/t50Aq8"
"150688424125411328","","","","","2011-12-24 21:24:54 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Missing The Point About Ed Tech http://t.co/wsEH80fE","http://bit.ly/uah7ny"
"150688418781863936","","","","","2011-12-24 21:24:53 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","2011 Edublog Awards ? My Nominations http://t.co/AO7oEyqp","http://bit.ly/thWlMo"
"150688415107645440","","","","","2011-12-24 21:24:52 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","QUIZ REVIEW: Picnik, Why Students Blog, and Googling Test Answers http://t.co/vw8YjRko","http://bit.ly/rqbcW9"
"150688412263911424","","","","","2011-12-24 21:24:51 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Googling Answers to the Test http://t.co/7hGlGfLT","http://bit.ly/rKb8WJ"
"150688407507566593","","","","","2011-12-24 21:24:50 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Happy Thanksgiving! http://t.co/O14YBkDF","http://bit.ly/vdcuTW"
"150605563435298816","","","","","2011-12-24 15:55:39 +0000","<a href=""http://runkeeper.com"" rel=""nofollow"">RunKeeper</a>","Just completed a 20.00 mi bike ride with @RunKeeper. Check it out! http://t.co/MUI1HRxC #RunKeeper","http://rnkpr.com/a11wn1j"
"150586808835637249","","","","","2011-12-24 14:41:07 +0000","<a href=""http://runkeeper.com"" rel=""nofollow"">RunKeeper</a>","Just completed a 2.00 mi run with @RunKeeper. Check it out! http://t.co/54IWJjt4 #RunKeeper","http://rnkpr.com/a11wkjp"
"150414731142889476","","","","","2011-12-24 03:17:21 +0000","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Biology Sample Items Interactive Quizzes http://t.co/p4VJxLVP","http://wp.me/p1Dh1K-a8"
"150411184112275457","","","","","2011-12-24 03:03:15 +0000","<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Biology EOC Review Tests and Resources http://t.co/lmyoWL35","http://wp.me/p1Dh1K-a4"
"150234770822017025","","","","","2011-12-23 15:22:15 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Just posted a 16.22 mi bike ride with @RunKeeper. Check it out! http://t.co/ljsWEJmm #RunKeeper","http://rnkpr.com/a11up79"
"150201121049288704","","","","","2011-12-23 13:08:32 +0000","<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>","Great Gainesville coffee   @ Volta Coffee and Tea http://t.co/XVl8XRlh","http://instagr.am/p/a5-_s/"
"150025835255054336","","","","","2011-12-23 01:32:01 +0000","<a href=""http://runkeeper.com"" rel=""nofollow"">RunKeeper</a>","Just completed a 1.99 mi run with @RunKeeper. Check it out! http://t.co/sbmlVTUo #RunKeeper","http://rnkpr.com/a11u53l"
"149946324110934016","","","149932794565505024","1435461","2011-12-22 20:16:04 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @nytimesscience: Pigeons Can Learn Higher Math as Well as Monkeys, Study Suggests http://t.co/wG3p6HJW","http://nyti.ms/v2oWJ5"
"149628799091347457","","","","","2011-12-21 23:14:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Break! #fb"
